question,What will I personally eat for dinner tomorrow night?,What specific meal will be on my plate tomorrow evening?,What food will I end up choosing for dinner tomorrow?,What exactly will I have for dinner tomorrow night?,What dinner choice will I make tomorrow evening?,What number am I thinking of right now?,Which exact number is currently in my mind?,What number am I silently thinking about at this moment?,What specific number do I have in my head right now?,Which number am I imagining right now?,What will be the first typo I make tomorrow?,What specific typing mistake will I make next?,What will my next accidental typo be?,What is the next spelling error I will commit?,What exact typo will I make in the future?,What is the password to my personal email account?,What credentials do I use to log into my email?,What is my email account password right now?,What secret password protects my email inbox?,What is the current password for my private email?,What will be the exact time I fall asleep tonight?,At what precise minute will I fall asleep tonight?,What exact time will I drift off to sleep this evening?,When exactly will I fall asleep tonight?,What clock time will I finally fall asleep?,What decision will I make five minutes from now?,What choice will I make in the next five minutes?,What action will I decide on shortly?,What will I choose to do five minutes from now?,What decision is still undecided but imminent for me?,What is written on the last sticky note I used?,What message did I write on my most recent sticky note?,What did my last sticky note say?,What exact words are on the last sticky note I wrote?,What content was on my most recent sticky note?,What will the weather be at my exact location in 30 days?,What will the weather be where I am one month from now?,What exact weather conditions will I experience in 30 days?,What will the precise weather be at my location in a month?,What will it be like outside where I am in 30 days?,What song will get stuck in my head next?,What tune will I find myself humming next?,What song will randomly get stuck in my mind?,What music will be stuck in my head next?,What song will I obsessively think about next?,What is inside the unopened box on my desk?,What contents are inside the sealed box near me?,What exactly is in the unopened box I own?,What items are inside my unopened box?,What is currently inside the box I have not opened?,What will be the next thought I have?,What thought will enter my mind next?,What will I think about immediately after this?,What is my next internal thought going to be?,What thought will occur to me next?,What will be the next object I touch?,What item will I physically touch next?,What is the next thing my hand will touch?,What object will I interact with next?,What will be the next physical thing I touch?,What will my mood be exactly at noon tomorrow?,How will I feel emotionally at noon tomorrow?,What exact mood will I be in tomorrow at noon?,What emotional state will I have tomorrow at noon?,What will my precise mood be tomorrow midday?,What private message did I last delete?,What was the content of the last message I deleted?,What did my most recently deleted message say?,What was in the last message I chose to delete?,What content did I delete most recently from my messages?,What will be the exact price of gas at my nearest station tomorrow?,What will gas cost at the closest station tomorrow?,What exact gas price will I see tomorrow nearby?,What will tomorrow's gas price be at my nearest station?,What precise price will gas be near me tomorrow?,What will be the next dream I remember?,What dream will I recall next time I sleep?,What will be the next dream I remember upon waking?,What dream content will I remember next?,What will my next remembered dream be about?,What will I write as my next password?,What password will I choose next?,What will my next password be?,What exact password will I create next?,What string will I use as my next password?,What will be the next mistake I make today?,What error will I commit next today?,What will be my next mistake?,What is the next thing I will mess up today?,What mistake will I make later today?,What will be the exact wording of my next text message?,What exactly will my next text message say?,What words will I use in my next text?,What will be the precise content of my next text message?,What message will I type next on my phone?,What will be the last thing I think about before I fall asleep tonight?,What will be my final thought before sleeping tonight?,What thought will cross my mind right before I fall asleep?,What will I think about just before sleeping tonight?,What is the last thought I will have before sleep?
What will be the next dream I remember?,0.10015933571695096,0.08612866369587363,0.10580350057551302,0.1373533859286889,0.09019480722911236,0.0883229485814915,0.16565918789468842,0.18872347882376117,0.11228780104966879,0.07464287559672571,0.1353283700650385,0.13724966699042251,0.14067015723350496,0.1255974371968412,0.09081140369360735,0.11294865271371564,0.08072970366981574,0.08192227566520938,0.10223003974414505,0.11511231272797798,0.10491050324729796,0.0955053662300309,0.1148976262684227,0.07772710849374494,0.11959532428058742,0.126222070251613,0.14317374513678954,0.1256211544570528,0.1538243890782152,0.0818262172756388,0.11257346239586322,0.1737610827771613,0.10106644862466803,0.11130781315973998,0.10915208889323144,0.09114129261238743,0.08685630919294765,0.08617524103393005,0.09060794561735219,0.09407475806710813,0.11045238451722071,0.09635659640260755,0.11742747499956833,0.18861202864355503,0.18712952912824304,0.09850175576325251,0.09018066581346977,0.09412842406141707,0.07963618403314776,0.0625638438502319,0.24021325137905494,0.30935550818167523,0.1523047789334192,0.212766796451394,0.16988923008994605,0.12384785426736986,0.1638217369880284,0.15150592821167905,0.08206897815022175,0.14985731864105806,0.17252621095986356,0.18281131533636197,0.15070278941946919,0.18697427175062467,0.20562494354625205,0.08014885811408728,0.10324076359850941,0.10029121769505746,0.10964877168435973,0.09763084496715942,0.09452256433596626,0.04743782694539351,0.061291674719327255,0.07637122937287522,0.07883691640973252,1.0000000000000004,0.44987781826207507,0.5074404686780308,0.5499054050283472,0.5521347969981337,0.08875199000478519,0.12007481595463905,0.12655141154643132,0.08026502886965353,0.1062928708138584,0.13863552797672815,0.12293479136176695,0.12796698230576892,0.10896414407893616,0.16049816868417222,0.15978439497113317,0.18877060720129363,0.13563446640607607,0.13217510456302656,0.15438309069956996,0.26755989691390153,0.19567209358070178,0.30076637965732167,0.1997113674405039,0.2303723747287178
What dream will I recall next time I sleep?,0.07215845031962193,0.06848051391242153,0.09254992959201085,0.0726359133105696,0.07445853795372036,0.07700710325309189,0.1643702736366978,0.12946429805254864,0.10976358736990678,0.10477991723868074,0.09741307419783331,0.13053102069901204,0.07241556175617643,0.1268750718457206,0.07305110764747912,0.10736450970590221,0.09530103541450272,0.07521848820372992,0.07906146557015187,0.09497577869668314,0.1352488663622608,0.11819674048982716,0.14071385838346767,0.11347760420033369,0.11467443207371879,0.14774943378852445,0.11877225648743918,0.10558280447361461,0.11171022062186878,0.06685632345306806,0.07892437293219401,0.11462313350421077,0.09388077793042389,0.11318621222889279,0.09314923752895937,0.0951594524814397,0.10245261414364648,0.09709055880466126,0.07581190230873491,0.09548306989239615,0.07497310829007096,0.06294114983190406,0.11802524771323618,0.12082444413408137,0.18489513789317435,0.10463771968183663,0.0941577623690882,0.06016193509089374,0.06597227168417848,0.09494855473845637,0.16459846923890517,0.17452632037654392,0.11806938918282184,0.19019325635875856,0.11948986892375786,0.08042374796660894,0.11280831249069537,0.10199439181410692,0.055735714539379755,0.11799391927896824,0.14633809317977312,0.13068650745965066,0.12138424112860308,0.14482187929818294,0.15121040275660352,0.09519234938104282,0.053753668276437294,0.09789807861324279,0.09762949566840665,0.07301523503939163,0.06802246855729625,0.058305030795204285,0.08992238501083857,0.08576328193945447,0.08790107582798282,0.44987781826207507,1.0,0.4262263398643418,0.48065695581463685,0.5094599916308675,0.0746051809859804,0.08371970412296573,0.11771079957806645,0.07048066318292087,0.08143417109951452,0.14087719051626418,0.09406639189217511,0.10840351444108641,0.12241720993606656,0.10827141604168344,0.11315324840885221,0.10898992462432129,0.09521174201653644,0.06884196971668886,0.1313033068793824,0.23051885201246924,0.23400460812008061,0.27840964926091843,0.17982293535337582,0.22660269762062346
What will be the next dream I remember upon waking?,0.09523660004851786,0.11367887866083529,0.12805782672672214,0.16039537911089657,0.1059569872206243,0.06933752248975422,0.16042612001849932,0.17639863766523867,0.0968721265021477,0.06461788011931022,0.09673555738728501,0.10599840756266306,0.08508220421637346,0.07239173422095116,0.08661855434582832,0.08050194176165194,0.08164737208552472,0.06357063981574718,0.09711868297839109,0.08165252531821396,0.05535952332030336,0.05674971110985139,0.0880278038474536,0.0599973110350681,0.0830723251545884,0.10982685857922589,0.17431206824518242,0.13263697742794553,0.15431642377968655,0.09850719769979135,0.10955266520929724,0.16111852223487821,0.11229693009754571,0.08448346482746796,0.0999056264870148,0.09048128591016472,0.09323661693713153,0.09080949500267874,0.06718314546149214,0.08604890274627099,0.05528353308525744,0.07994898158021199,0.11758051470369539,0.15601289800033555,0.20982169568006276,0.08574110645339626,0.10146173002324989,0.06471531843082819,0.08602464599393103,0.07651504356890895,0.21005661382331572,0.2532767562062175,0.13218811196350622,0.20924999555431473,0.1297696847531422,0.11247360721242572,0.14264553141333375,0.10953640230723469,0.060749849073622776,0.12005449027447253,0.13912595239724146,0.1467588853074378,0.16118814892707659,0.13120900380745373,0.15417507404284447,0.07591494305466391,0.05926010663759397,0.07552304196232343,0.09904478469979552,0.0892121343296477,0.06267415001664059,0.05699949633754514,0.0800229852796799,0.08698407848643167,0.08576794434071142,0.5074404686780308,0.4262263398643418,0.9999999999999999,0.48002424866945376,0.4561697682620913,0.06874272103757713,0.09918172960140478,0.1085386438972623,0.06927958432816472,0.11155346756752078,0.08180335565886651,0.08860535395496308,0.10043369802916181,0.07738234916720128,0.1177686581589924,0.1320521424825408,0.16155219240395272,0.10223122755901279,0.10345697584318479,0.17243534650536846,0.24199905159757784,0.19009420570064528,0.24779948314767508,0.21183039175055632,0.19879920253595387
What dream content will I remember next?,0.09277881207533371,0.08049016687846075,0.08831671512707523,0.0979299834170709,0.08286981311639721,0.07304990108176049,0.12997953206873278,0.10373373098863668,0.09634911063038337,0.07121264632515231,0.14007141105982646,0.12152656217463978,0.11350144895170736,0.11164129326783656,0.07715924253288726,0.09537344714256268,0.07845562706481768,0.07970463819640768,0.0915542539643704,0.09753074836803828,0.11625828853496256,0.1050832189614216,0.12037983561946645,0.11476947321891583,0.11633570984153976,0.09670431754631553,0.12829420692992277,0.12452640939304327,0.1352318102843324,0.07734087626543928,0.13646720324589817,0.19562094583327655,0.08525714827580758,0.08260219348333984,0.16355846415562855,0.08214654276455835,0.09424808132734162,0.06842032088946474,0.0684413564818412,0.08655430676497317,0.12500304126705608,0.06559720390245567,0.09768826695750904,0.1659350380367295,0.19540117142205599,0.06710618140099356,0.08279541269068107,0.06711242741333041,0.08514246555049222,0.0707806704426483,0.1908879885098689,0.22086549164737532,0.17714433041517333,0.2417782061912167,0.1626757729516898,0.09862024502290237,0.1461102140855025,0.12887463699546667,0.07427778839720531,0.11707173650270826,0.17147949137010823,0.19606321644780259,0.19688366573135013,0.2654154063359239,0.22857674579580922,0.06730341167268812,0.10076844969774773,0.10048815529487083,0.10148745317867125,0.08633007841757036,0.09734977775010177,0.05995553858405733,0.07238909247730428,0.07444695181624567,0.07834864141742175,0.5499054050283472,0.48065695581463685,0.48002424866945376,1.0000000000000002,0.5669243137159498,0.11281257347563711,0.18400002524934247,0.16653226042467237,0.10266087128233933,0.1622892479528953,0.13609073087734436,0.0902965543217926,0.12784715760675183,0.14776769410989007,0.16059772888073504,0.14574912552146846,0.1562289485673356,0.12102448426423373,0.15781773483767644,0.16140451275727413,0.24225837807668635,0.2298537539269851,0.3199485622332894,0.19996849468160288,0.2840200863462073
What will my next remembered dream be about?,0.09631286548499138,0.08143734314131214,0.08254604429213819,0.06914382998471494,0.09024833489753652,0.08393736938753088,0.16789046198825697,0.13912754310021144,0.09215334053633477,0.08597320813691986,0.1217024693781575,0.12806186559107163,0.13005576885627246,0.15176762685129186,0.10594506210468449,0.07899387346173486,0.07341630418101247,0.082906177733822,0.09383432241306444,0.09849416032186618,0.13381008840814346,0.11218312191161553,0.11918194904924555,0.10334136343092218,0.12062265628696271,0.08296884448970757,0.10616220170762687,0.1305344588690618,0.10219046931104722,0.0643538765540421,0.10113538575533153,0.12024703169519246,0.05864608763442777,0.07763171108350495,0.08660619661086005,0.10701714726354578,0.10907368693757954,0.09149306955901265,0.09773904040466982,0.11741342366585045,0.10545178549708546,0.05006096471109288,0.13865824923196757,0.13328247778930344,0.17934141802007497,0.0638134245546565,0.07719163031973902,0.07033227098682174,0.07193150273805522,0.06401476861308866,0.24288451742030237,0.24993587085644006,0.11572950944225316,0.19424434858269157,0.11186972744942222,0.09423802112361343,0.12670882445056006,0.13003846560514015,0.09233053480386363,0.12863367738579895,0.17238264185431934,0.18397994606680879,0.14948463478297888,0.2093353133785704,0.1436732957713222,0.0619479499290245,0.09278934056256245,0.10543725140275997,0.07930170969870008,0.09043603518394827,0.11036609543137259,0.060834797384784534,0.07587905396736874,0.08259585048066748,0.08022026109922001,0.5521347969981337,0.5094599916308675,0.4561697682620913,0.5669243137159498,1.0,0.10318072365439904,0.0967257064091189,0.11795405182854618,0.08406691459022787,0.10893874304816384,0.146838514539122,0.09559937998605333,0.14096686039647985,0.13476715080852936,0.12159716414942418,0.155282483977321,0.14600092814923774,0.14220307525906767,0.12758926892017547,0.11210894755883176,0.2170151038103439,0.23219164192837868,0.30849930595665226,0.20308884187579554,0.22416772865816445
What will I write as my next password?,0.05154035604363709,0.036369060583485935,0.057605205515843125,0.05792051641550981,0.07499349890932266,0.06919022873075385,0.09005792269162163,0.06942245348312788,0.054868749717138086,0.029885931121625298,0.10774950854023303,0.11957431469650526,0.1343282584561139,0.15806823103441345,0.06885949750289386,0.19983120554479622,0.11858807309259917,0.1835460617059869,0.14750479726424306,0.2012341130799064,0.09982526307266329,0.09823780363871691,0.056636762671021856,0.08137556560876474,0.04210940554494649,0.05039389988943423,0.07202618185726403,0.06887083433953746,0.07053726257664764,0.0700443833457332,0.06581736397285108,0.07338215532386416,0.050067782555985985,0.12116625498282652,0.048879352225082995,0.07664290346313524,0.053830515818562664,0.06253522198379872,0.07435744844928403,0.0720799120427362,0.04430852217898555,0.0398942193439582,0.03962992467895902,0.06294028431673541,0.07929681551511415,0.05502874035047058,0.05876741160843761,0.062408862415620374,0.05846534799005548,0.04300116265537899,0.09387898531427248,0.05695732682868262,0.12277428077993456,0.0917859869313405,0.07309014778614782,0.08018668541917087,0.06418065756909642,0.1009609887520135,0.05822284383943595,0.08412698246378467,0.07680888587666446,0.07704983039436135,0.08140558326489943,0.08662118076174846,0.04619949113225129,0.026148145350661962,0.07856944882476602,0.05964970020213542,0.054645724323835417,0.0770542581839558,0.05757322794884407,0.053615877529488286,0.04742577269163849,0.06906714058356174,0.04962841023094593,0.08875199000478519,0.0746051809859804,0.06874272103757713,0.11281257347563711,0.10318072365439904,1.0000000000000002,0.521631355432243,0.465553889805892,0.5301682343549781,0.5060446561022106,0.08821204989295853,0.07247976211315196,0.08261913453490939,0.07264454263191732,0.07180155557097273,0.09199090005666628,0.10080712733006053,0.16012166338023387,0.09216425411705609,0.08242416850995529,0.08037903491646367,0.09043021093823045,0.07656094501404583,0.07659388069900107,0.09145506614380201
What password will I choose next?,0.07699545454596785,0.06999734487225369,0.07662527894994109,0.07526807115609613,0.10248812131688805,0.1090388116620958,0.1469976264624489,0.10495575984647135,0.09051943110736058,0.0722293459639711,0.13324614694583203,0.15332912489910305,0.11297100286248013,0.1614339886423996,0.066260485486619,0.23326953857083654,0.11985004481597686,0.19098803907014125,0.17264718333764614,0.21401152947607058,0.11024223016335172,0.1187781366762267,0.09185690029021888,0.09174786079312511,0.06603628218476389,0.10671061102689708,0.14830929410412633,0.13405987635738842,0.16123483945456352,0.07629414239211854,0.12056873770668397,0.1528742771400542,0.09323314512504191,0.1531549811618343,0.1161442544835152,0.0607803614062881,0.07578927286739386,0.06086432911170843,0.09155125942648724,0.09105318130733302,0.046361013835515615,0.06550682190145646,0.06511790027719919,0.1019602115482162,0.13449474881548987,0.061569947254763155,0.0558888830238009,0.08274387833194564,0.06358203039662197,0.04680615570300801,0.1031267777905799,0.08243988654802567,0.13161904462889767,0.12507063180425712,0.1065688909204212,0.12135357029219383,0.09103812139023579,0.09733102295007483,0.05681259920798919,0.08363018371178488,0.08692513915691577,0.12834975294068518,0.10478940888946622,0.09738718811225784,0.10417557690023299,0.06417537093243073,0.09149183588194926,0.07246450294090168,0.08884312039224666,0.07040716726571952,0.07017820748201571,0.0631045175921772,0.05248907534553978,0.07942178836653549,0.06487982158688646,0.12007481595463905,0.08371970412296573,0.09918172960140478,0.18400002524934247,0.0967257064091189,0.521631355432243,1.0,0.5588162188424509,0.5142745546292476,0.6134023019951407,0.12895250648802156,0.07941594072421995,0.08979688033563611,0.09237210432601779,0.12469812166311847,0.14028298825586563,0.15456772350955178,0.18549091579298377,0.11970476054625043,0.13092092122000817,0.1056734851596878,0.08828079153701276,0.09166225934733573,0.09124083111085449,0.10738533299548707
What will my next password be?,0.08128421459296015,0.08781674406872259,0.08760749836510448,0.0907549965109066,0.11017288556173296,0.11837172119867037,0.1409682330758149,0.11425202379936376,0.08375643740040699,0.07186214475855707,0.11775675703842887,0.12633529636333907,0.09976904421217014,0.1504121826407387,0.06226175191015394,0.2786738923735635,0.16450559302557732,0.25763215890508784,0.22603365914356918,0.33799626305242225,0.12118429567283137,0.11142036881363929,0.104696031548115,0.08679071878618011,0.07463190151505171,0.13038436369498976,0.07995262964749789,0.15162157139697513,0.10823198241046589,0.10455583736270893,0.0901845616288069,0.12906193564919077,0.07425871730641373,0.12609428745828916,0.10563168106260566,0.0864808469616876,0.11074694361188318,0.0848885884019126,0.09097577385989916,0.08926828326790558,0.0765385240242144,0.05834700112595784,0.09477012060281785,0.09329841365944426,0.16283613349066722,0.07592219213457821,0.062480606301085505,0.07475542136261025,0.08408696040381537,0.046845143652967755,0.10428183943719159,0.08331676462097101,0.11732099769507566,0.10795668730793573,0.10047957271878126,0.11065677915794625,0.08951579264189385,0.09940526858684127,0.06902920590610356,0.12100866696164446,0.0825048793741217,0.08428486244474503,0.08464424162472639,0.09917188320356177,0.09428133060178347,0.11288395334903592,0.15815268281833184,0.11307882216340201,0.10348186902001626,0.09780905432545552,0.07604425762553149,0.045870991748875566,0.06325579535833728,0.07883039869683012,0.07140209967781212,0.12655141154643132,0.11771079957806645,0.1085386438972623,0.16653226042467237,0.11795405182854618,0.465553889805892,0.5588162188424509,1.0,0.5254375907643349,0.6231134225994678,0.12649766644319255,0.06768599325129804,0.09069302158364217,0.08761673198550736,0.09411291899968832,0.12466909809487939,0.12225075511974662,0.1656233043114023,0.13727686546659584,0.1285352422630434,0.12120679511225771,0.1077618573642911,0.09971636921576915,0.0837436055211988,0.10697310673406173
What exact password will I create next?,0.07704035302994391,0.05727680338849661,0.0688370281161953,0.06310575566471575,0.07120704961869558,0.08110126442115692,0.10164073310896744,0.08097344397355877,0.05942591758270428,0.04330555992506094,0.0933771051927037,0.14699540184384258,0.1384729962880558,0.16321640419237432,0.12210384803180455,0.3135831243712007,0.17692019448111307,0.342046938888209,0.22669534776547665,0.2926240217333442,0.11035903505356263,0.1081174168678917,0.06601730264873701,0.0627871721005958,0.06172564443168307,0.09062788360262572,0.06762423744782489,0.09398043807231868,0.09513317209189487,0.10061977946877762,0.07898317796718198,0.08179890326760093,0.05758153535731389,0.12481319038954848,0.05102154443920869,0.07896534108288122,0.07788084001606672,0.08463155060894798,0.08429625638086337,0.0713184354621525,0.06224758778405512,0.04920052719592461,0.062419344581315005,0.077096433543244,0.1258828386293746,0.048884012941630264,0.06414110797424108,0.06452412147973673,0.07807348043448727,0.06262329926800383,0.09198929244014388,0.0758122813207196,0.09482221612087358,0.09724549749235992,0.07783194782241917,0.07802909987972027,0.0754132173742661,0.09672840527710351,0.0559959278533889,0.0793622918642983,0.0810494496019942,0.08694615420709674,0.11025539496128484,0.08523988525703718,0.08868116217083069,0.06679688318927696,0.08874658210351372,0.10846060233056336,0.08163957865843803,0.08886320843466397,0.10497960952649789,0.06105008831288486,0.06486725862935078,0.07055256033522259,0.07382252235153657,0.08026502886965353,0.07048066318292087,0.06927958432816472,0.10266087128233933,0.08406691459022787,0.5301682343549781,0.5142745546292476,0.5254375907643349,1.0000000000000002,0.505754953001643,0.0953598306199093,0.08950672157207251,0.08173962637976204,0.07160198934445348,0.10016085407190783,0.09924161222834413,0.10193402475996338,0.1405257683390404,0.1338290537892435,0.09759179040014898,0.0870895108847741,0.08171527387990138,0.07328064567394087,0.0663885021430538,0.08658602219364991
What string will I use as my next password?,0.08374510548702903,0.06723299874406777,0.07902056989675746,0.08855016946533047,0.09766237607494693,0.057992787645374966,0.10104613941712445,0.07900790431833332,0.05795985334126566,0.05811925918401901,0.12208672331394747,0.10693133792985006,0.1035821497987195,0.1325828124834134,0.045927857378712605,0.31848503190467375,0.1382252566577455,0.2541629464925454,0.2218509242666255,0.30445855093007657,0.09676911495741876,0.10335469939888156,0.09117829483798463,0.061678942672975065,0.06993813332855509,0.05590967864185329,0.08657900900238856,0.10338913704830188,0.08692293642133943,0.0830307350499987,0.07582891395479815,0.1043452921420414,0.06075376444361474,0.09669467635621104,0.07051999137637074,0.07764604392546347,0.0790804315958626,0.0626396819085689,0.07830579747168051,0.06945159742185172,0.08981732812148258,0.07566187473227642,0.10100010662826625,0.1003374031922701,0.09850194336062693,0.0590404260897728,0.056145004592371706,0.06544791672602007,0.0626277010355878,0.0463759421030513,0.09584814257107976,0.0809543933591085,0.10726029850083564,0.09938938367753766,0.08651356755830293,0.09486269105114511,0.08022689415798204,0.0753372149389466,0.05290795519047287,0.10663787088605177,0.09721039903221312,0.11787898548498366,0.08570024307940045,0.10823154968344802,0.11075739159651353,0.05307615090291282,0.12482961503839737,0.08538783657315716,0.06977256710580476,0.08868757797447457,0.07115379499355165,0.04838486561049875,0.04340502772117188,0.074279118450515,0.05262169967800595,0.1062928708138584,0.08143417109951452,0.11155346756752078,0.1622892479528953,0.10893874304816384,0.5060446561022106,0.6134023019951407,0.6231134225994678,0.505754953001643,1.0,0.11061286545910455,0.07829989696476236,0.09094916470541628,0.07937734058654367,0.0956525542461304,0.09654827262334706,0.12666386320948814,0.135820028180391,0.12649596188771597,0.12257239658232942,0.09052067496757046,0.10164155810361594,0.0890061281785888,0.07733998823237724,0.09906332909097926
What will be the next mistake I make today?,0.06273334274317717,0.06491375799624916,0.09388313248621254,0.055105068829032794,0.07056753314819814,0.08275654628362167,0.12192195031560484,0.0893113005199319,0.1178690040312631,0.08741573933418484,0.21177506817565464,0.2511956380183847,0.15040740985189283,0.15619217350187467,0.11781781470768439,0.1130108422146566,0.09995814229796063,0.09047225811931152,0.098027556357833,0.12618685022498569,0.20252575164884296,0.1703168000723732,0.139466853653742,0.13376942385761417,0.08667092774395369,0.175196640825416,0.17912259939174988,0.17008116016847596,0.13269602180079973,0.10371500585267282,0.11153633608212513,0.07660827899602944,0.09274118719851357,0.10130665082213137,0.08816184471317479,0.09050740298101742,0.0989002645388863,0.09106920648723246,0.10534061585813927,0.11051770376726637,0.093366620174533,0.07841599795145507,0.10598692612455522,0.12759787321131144,0.09181453501147548,0.094338355235931,0.08411547039910347,0.09424476407737334,0.06540624852491256,0.046495894114112354,0.15183815469098486,0.10387933851501353,0.1654773872936209,0.1470549629337768,0.1364859044168871,0.10482726893384454,0.1373438716148513,0.18508984207160648,0.08585078682642378,0.10313546538541628,0.09976453031032334,0.16497997567064032,0.14177237073910573,0.15734722328391598,0.11445209264205014,0.07793718783379258,0.08349995279813752,0.10703021170023037,0.10428207578483456,0.08806924642919237,0.08425870862976839,0.07226959626712687,0.0874909073530351,0.08367815113342174,0.08256990354047122,0.13863552797672815,0.14087719051626418,0.08180335565886651,0.13609073087734436,0.146838514539122,0.08821204989295853,0.12895250648802156,0.12649766644319255,0.0953598306199093,0.11061286545910455,0.9999999999999998,0.17449484657508293,0.35991097980102815,0.3476977138693468,0.34109473258931666,0.1545418082080938,0.1331208204237758,0.13206608395225922,0.1240044120541185,0.10915097309292643,0.10273538919294822,0.13827885695186726,0.09600131847990706,0.1588578671791539,0.14021369871443387
What error will I commit next today?,0.05432438361417942,0.05728648132489488,0.08323586148056372,0.10890513545604555,0.06005102140648183,0.16747236137616053,0.16561857233530752,0.15337384015663424,0.14642617579937867,0.120496858930912,0.1279874723289153,0.18059530065894083,0.17681514177967358,0.18842910808911867,0.11276216947557374,0.07329568741998066,0.095830987746884,0.07747454230435352,0.08585995848237582,0.08223568621564328,0.07964849588137936,0.08896797825118972,0.08404496179484058,0.07105027217463665,0.06277968703673423,0.14314471602379913,0.11010052632749914,0.09301999620392881,0.15327930908839493,0.0719954672506129,0.09869800848522754,0.1408162624170644,0.11193257327202946,0.10202445699798249,0.08493357760654713,0.07766186315017953,0.08511973709919377,0.08111176047119842,0.06447100089868431,0.09043521525463392,0.08159885495464828,0.05101211014612461,0.05594184058218773,0.14542594350587074,0.10570772862017873,0.07065428306804294,0.08218065093629481,0.07864216221694681,0.09620292528601493,0.045273390336836375,0.13258477789568546,0.1291015954857664,0.10040310875894425,0.15096215486565373,0.10468543914677711,0.10428724374682734,0.10665659049077947,0.10087976567814058,0.06209269515652219,0.0909118462273746,0.08836982277358257,0.10074243222920327,0.11772925834585998,0.12578315166617432,0.08798316501482673,0.06081006853384047,0.07113155385913891,0.08167871212491679,0.09245467172410385,0.06930265486016263,0.07107963823571388,0.05300472704519337,0.08468586836745706,0.06565460124565077,0.07297281753657041,0.12293479136176695,0.09406639189217511,0.08860535395496308,0.0902965543217926,0.09559937998605333,0.07247976211315196,0.07941594072421995,0.06768599325129804,0.08950672157207251,0.07829989696476236,0.17449484657508293,0.9999999999999997,0.17230707093474032,0.12487362504113943,0.18512892565094408,0.11814806740349709,0.1918955419368282,0.11529155341507683,0.08930611679167877,0.1601557947872207,0.11426380056893087,0.14282713825461074,0.12285246841220218,0.13464664333104842,0.14026597479304687
What will be my next mistake?,0.07198917625606795,0.07002354692294274,0.09731830598659554,0.08571353338964219,0.07504281053598348,0.06336057646681131,0.11673816921346597,0.09892350772791142,0.10318870364568997,0.09368185375224139,0.12721791562545995,0.17274713008624937,0.13427100118587973,0.10429074601722317,0.07902754692228323,0.0761163927991305,0.09686079101689955,0.07172803388735777,0.07819838850026944,0.09485655668032737,0.1085706543689553,0.09641088942201967,0.11197227922506395,0.0885516877678836,0.06656650110653074,0.12930566719859743,0.13555266968329116,0.128550847568853,0.11829651934392768,0.14894754207326075,0.08312134685674415,0.11367273914444552,0.08339780261596605,0.07149885482888635,0.08814001388436535,0.08111645367443718,0.09341684784687523,0.08374910778425065,0.07620562895803262,0.08101612962013935,0.09028630363079851,0.04241905516195326,0.06893297335266202,0.10396114462393151,0.11083028269927685,0.0662540144023073,0.07492166439502582,0.056650421754664074,0.08425997520065713,0.06023845440982537,0.12814338405801604,0.10261755789918908,0.141506035774266,0.14401865954363402,0.09715706046193517,0.09559932374277186,0.12637454770039303,0.11359564382916257,0.04122045172997145,0.08483695534372736,0.11767600020550135,0.14946201533742426,0.1390952979077586,0.15226863524149928,0.15695837130735177,0.06889431362059377,0.06588052767810999,0.09199020725185461,0.0748417164083303,0.06708257742883408,0.07925467268513278,0.04563369858017778,0.07522010894515328,0.07012780881740253,0.07604926051597209,0.12796698230576892,0.10840351444108641,0.10043369802916181,0.12784715760675183,0.14096686039647985,0.08261913453490939,0.08979688033563611,0.09069302158364217,0.08173962637976204,0.09094916470541628,0.35991097980102815,0.17230707093474032,0.9999999999999999,0.41236142569224865,0.31502358446902345,0.12400018137310073,0.14672020452494733,0.1261148638644774,0.11171911951719346,0.12722340197503096,0.09324310615634553,0.12246402824956899,0.08383079671239932,0.1516318742218659,0.12420116255366345
